,STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,bad_conditions,rating
3158,USW00014765,2013-08-25,67.0,55,82,5.14,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3159,USW00014765,2013-08-26,71.0,66,81,9.84,17.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3160,USW00014765,2013-08-27,73.0,67,81,4.25,14.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3161,USW00014765,2013-08-28,73.0,63,84,4.25,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3162,USW00014765,2013-08-29,67.0,61,70,10.51,21.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3163,USW00014765,2013-08-30,67.0,60,80,7.16,14.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3164,USW00014765,2013-08-31,74.0,70,80,8.28,14.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3165,USW00014765,2013-09-01,75.0,70,82,7.16,15.0,,,,,,,,,,,,,,,,,,,,,0,good
3166,USW00014765,2013-09-02,73.0,69,76,6.26,18.1,,,,,,,,,,,,,,,,,,,,,0,good
3167,USW00014765,2013-09-03,72.0,63,78,5.14,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3168,USW00014765,2013-09-04,69.0,59,79,7.61,15.0,,,,,,,,,,,,,,,,,,,,,0,good
3169,USW00014765,2013-09-05,67.0,56,74,7.16,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3170,USW00014765,2013-09-06,60.0,50,70,5.37,13.0,,,,,,,,,,,,,,,,,,,,,0,good
3171,USW00014765,2013-09-07,62.0,49,77,7.61,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3172,USW00014765,2013-09-08,69.0,54,79,10.29,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3173,USW00014765,2013-09-09,59.0,48,68,6.04,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3174,USW00014765,2013-09-10,65.0,56,74,8.95,19.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3175,USW00014765,2013-09-11,77.0,68,92,7.38,18.1,,,,,,,,,,,,,,,,,,,,,0,good
3176,USW00014765,2013-09-12,76.0,69,84,10.29,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3177,USW00014765,2013-09-13,72.0,61,79,6.04,15.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3178,USW00014765,2013-09-14,63.0,53,70,6.93,14.1,,,,,,,,,,,,,,,,,,,,,0,good
3179,USW00014765,2013-09-15,59.0,49,71,4.25,13.0,,,,,,,,,,,,,,,,,,,,,0,good
3180,USW00014765,2013-09-16,60.0,49,69,7.61,23.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3181,USW00014765,2013-09-17,54.0,44,63,9.62,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3182,USW00014765,2013-09-18,56.0,44,71,5.59,12.1,,,,,,,,,,,,,,,,,,,,,0,good
3183,USW00014765,2013-09-19,62.0,49,81,4.92,13.0,,,,,,,,,,,,,,,,,,,,,0,good
3184,USW00014765,2013-09-20,63.0,49,77,4.7,15.0,,,,,,,,,,,,,,,,,,,,,0,good
3185,USW00014765,2013-09-21,63.0,53,75,8.72,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3186,USW00014765,2013-09-22,68.0,52,72,9.62,21.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3187,USW00014765,2013-09-23,56.0,48,65,9.62,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3188,USW00014765,2013-09-24,55.0,43,68,8.05,15.0,,,,,,,,,,,,,,,,,,,,,0,good
3189,USW00014765,2013-09-25,58.0,46,70,5.37,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3190,USW00014765,2013-09-26,59.0,52,66,4.25,15.0,,,,,,,,,,,,,,,,,,,,,0,good
3191,USW00014765,2013-09-27,59.0,50,67,7.38,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3192,USW00014765,2013-09-28,60.0,48,74,4.03,15.0,,,,,,,,,,,,,,,,,,,,,0,good
3193,USW00014765,2013-09-29,57.0,46,69,3.36,10.1,,,,,,,,,,,,,,,,,,,,,0,good
3194,USW00014765,2013-09-30,59.0,51,70,5.59,10.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3195,USW00014765,2013-10-01,62.0,47,78,4.25,13.0,,,,,,,,,,,,,,,,,,,,,0,good
3196,USW00014765,2013-10-02,68.0,56,81,8.05,18.1,,,,,,,,,,,,,,,,,,,,,0,good
3197,USW00014765,2013-10-03,66.0,52,79,4.7,13.0,,,,,,,,,,,,,,,,,,,,,0,good
3198,USW00014765,2013-10-04,60.0,52,69,3.36,14.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3199,USW00014765,2013-10-05,62.0,57,71,2.68,8.9,,,,,,,,,,,,,,,,,,,,,0,good
3200,USW00014765,2013-10-06,61.0,57,61,5.82,12.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3201,USW00014765,2013-10-07,65.0,58,76,11.41,25.1,,,,,,,,,,,,,,,,,,,,,0,good
3202,USW00014765,2013-10-08,63.0,50,68,8.5,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3203,USW00014765,2013-10-09,55.0,48,64,9.62,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3204,USW00014765,2013-10-10,56.0,50,67,9.62,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3205,USW00014765,2013-10-11,60.0,52,69,10.07,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3206,USW00014765,2013-10-12,58.0,52,69,11.41,23.0,,,,,,,,,,,,,,,,,,,,,0,good
3207,USW00014765,2013-10-13,55.0,44,62,7.61,15.0,,,,,,,,,,,,,,,,,,,,,0,good
3208,USW00014765,2013-10-14,50.0,38,62,2.68,10.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3209,USW00014765,2013-10-15,55.0,42,70,3.13,12.1,,,,,,,,,,,,,,,,,,,,,0,good
3210,USW00014765,2013-10-16,56.0,47,63,5.37,13.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3211,USW00014765,2013-10-17,60.0,52,71,6.04,14.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3212,USW00014765,2013-10-18,64.0,47,69,9.4,19.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3213,USW00014765,2013-10-19,54.0,43,65,4.92,14.1,,,,,,,,,,,,,,,,,,,,,0,good
3214,USW00014765,2013-10-20,57.0,43,64,7.16,19.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3215,USW00014765,2013-10-21,52.0,41,67,6.71,14.1,,,,,,,,,,,,,,,,,,,,,0,good
3216,USW00014765,2013-10-22,55.0,43,71,6.26,18.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3217,USW00014765,2013-10-23,48.0,40,51,4.03,10.1,,,,,,,,1.0,,,,,,,,,,,,,1,bad
3218,USW00014765,2013-10-24,46.0,38,55,10.07,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3219,USW00014765,2013-10-25,44.0,32,52,6.71,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3220,USW00014765,2013-10-26,42.0,31,56,10.07,25.9,,,,,,,,,,,,,,,,,,,,,0,good
3221,USW00014765,2013-10-27,50.0,33,58,7.61,19.9,,,,,,,,1.0,,,,,,,,,,,,,1,bad
3222,USW00014765,2013-10-28,45.0,32,61,7.83,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3223,USW00014765,2013-10-29,44.0,35,53,5.37,14.1,,,,,,,,,,,,,,,,,,,,,0,good
3224,USW00014765,2013-10-30,44.0,35,58,1.57,13.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3225,USW00014765,2013-10-31,50.0,37,65,8.28,25.9,,,,,,,,,,,,,,,,,,,,,0,good
3226,USW00014765,2013-11-01,65.0,60,70,17.0,35.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3227,USW00014765,2013-11-02,58.0,52,66,3.58,10.1,,,,,,,,,,,,,,,,,,,,,0,good
3228,USW00014765,2013-11-03,48.0,34,54,10.51,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3229,USW00014765,2013-11-04,37.0,28,45,8.72,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3230,USW00014765,2013-11-05,37.0,25,50,2.68,10.1,,,,,,,,,,,,,,,,,,,,,0,good
3231,USW00014765,2013-11-06,46.0,37,61,6.49,19.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3232,USW00014765,2013-11-07,57.0,40,65,9.84,18.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3233,USW00014765,2013-11-08,42.0,33,49,10.51,25.1,,,,,,,,,,,,,,,,,,,,,0,good
3234,USW00014765,2013-11-09,38.0,29,46,6.26,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3235,USW00014765,2013-11-10,47.0,40,59,7.16,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3236,USW00014765,2013-11-11,45.0,39,53,9.62,25.1,,,,,,,,,,,,,,,,,,,,,0,good
3237,USW00014765,2013-11-12,42.0,28,52,10.07,21.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3238,USW00014765,2013-11-13,31.0,24,38,8.28,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3239,USW00014765,2013-11-14,37.0,26,53,9.4,18.1,,,,,,,,1.0,,,,,,,,,,,,,1,bad
3240,USW00014765,2013-11-15,47.0,33,60,6.49,16.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3241,USW00014765,2013-11-16,47.0,36,61,4.47,14.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3242,USW00014765,2013-11-17,46.0,35,58,3.36,13.0,,,,,,,,,,,,,,,,,,,,,0,good
3243,USW00014765,2013-11-18,60.0,49,66,11.63,30.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3244,USW00014765,2013-11-19,45.0,32,50,13.42,23.9,,,,,,,,,,,,,,,,,,,,,0,good
3245,USW00014765,2013-11-20,35.0,25,43,7.16,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3246,USW00014765,2013-11-21,34.0,24,48,2.24,8.9,,,,,,,,1.0,,,,,,,,,,,,,1,bad
3247,USW00014765,2013-11-22,45.0,40,52,3.36,12.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3248,USW00014765,2013-11-23,46.0,31,51,12.53,23.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3249,USW00014765,2013-11-24,27.0,21,31,19.01,36.0,,,,,,,,,,,,,,,,,,,,,0,good
3250,USW00014765,2013-11-25,25.0,18,34,8.5,18.1,,,,,,,,,,,,,,,,,,,,,0,good
3251,USW00014765,2013-11-26,37.0,34,45,5.82,15.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3252,USW00014765,2013-11-27,52.0,37,63,16.55,36.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3253,USW00014765,2013-11-28,35.0,25,38,13.42,25.9,,,,,,,,,,,,,,,,,,,,,0,good
3254,USW00014765,2013-11-29,30.0,22,37,6.93,14.1,,,,,,,,,,,,,,,,,,,,,0,good
3255,USW00014765,2013-11-30,26.0,18,34,4.03,10.1,,,,,,,,,,,,,,,,,,,,,0,good
3256,USW00014765,2013-12-01,36.0,31,45,3.58,12.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3257,USW00014765,2013-12-02,39.0,35,44,3.8,8.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3258,USW00014765,2013-12-03,40.0,35,51,6.49,16.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3259,USW00014765,2013-12-04,39.0,32,50,2.24,10.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3260,USW00014765,2013-12-05,41.0,34,55,2.91,12.1,,,,,,,,,,,,,,,,,,,,,0,good
3261,USW00014765,2013-12-06,53.0,37,57,7.16,16.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3262,USW00014765,2013-12-07,38.0,30,41,8.28,18.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3263,USW00014765,2013-12-08,30.0,23,32,4.47,10.1,,,,,,,,,,,,,,,,,,,,,0,good
3264,USW00014765,2013-12-09,33.0,27,40,6.93,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3265,USW00014765,2013-12-10,34.0,25,36,5.82,16.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3266,USW00014765,2013-12-11,27.0,21,31,8.95,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3267,USW00014765,2013-12-12,25.0,15,27,8.05,18.1,,,,,,,,,,,,,,,,,,,,,0,good
3268,USW00014765,2013-12-13,23.0,16,33,8.95,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3269,USW00014765,2013-12-14,19.0,14,30,10.51,16.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3270,USW00014765,2013-12-15,31.0,24,37,9.17,23.9,,,,,,,,,,,,,,,,,,,,,0,good
3271,USW00014765,2013-12-16,27.0,14,30,7.83,19.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3272,USW00014765,2013-12-17,17.0,9,24,6.93,19.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3273,USW00014765,2013-12-18,26.0,20,34,10.29,18.1,,,,,,,,,,,,,,,,,,,,,0,good
3274,USW00014765,2013-12-19,32.0,25,45,8.72,23.0,,,,,,,,,,,,,,,,,,,,,0,good
3275,USW00014765,2013-12-20,40.0,28,53,2.91,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3276,USW00014765,2013-12-21,47.0,39,59,7.61,17.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3277,USW00014765,2013-12-22,59.0,44,64,12.08,25.1,,,,,,,,,,,,,,,,,,,,,0,good
3278,USW00014765,2013-12-23,42.0,36,44,5.82,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3279,USW00014765,2013-12-24,37.0,28,42,9.84,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3280,USW00014765,2013-12-25,24.0,18,28,8.5,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3281,USW00014765,2013-12-26,27.0,21,36,5.37,15.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3282,USW00014765,2013-12-27,30.0,25,37,6.71,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3283,USW00014765,2013-12-28,35.0,23,50,7.61,23.0,,,,,,,,,,,,,,,,,,,,,0,good
3284,USW00014765,2013-12-29,36.0,28,48,6.04,21.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3285,USW00014765,2013-12-30,38.0,20,41,9.84,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3286,USW00014765,2013-12-31,22.0,16,28,6.26,15.0,,,,,,,,,,,,,,,,,,,,,0,good
3287,USW00014765,2014-01-01,23.0,18,30,5.82,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3288,USW00014765,2014-01-02,22.0,5,24,14.99,28.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3289,USW00014765,2014-01-03,9.0,2,17,16.11,30.0,,,,,,,,,,,,,,,,,,,,,0,good
3290,USW00014765,2014-01-04,10.0,-3,28,5.37,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3291,USW00014765,2014-01-05,24.0,13,45,2.01,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3292,USW00014765,2014-01-06,46.0,28,59,13.87,29.1,,,,,,,,,,,,,,,,,,,,,0,good
3293,USW00014765,2014-01-07,20.0,7,29,14.76,25.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3294,USW00014765,2014-01-08,12.0,6,24,8.05,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3295,USW00014765,2014-01-09,21.0,14,31,5.59,15.0,,,,,,,,,,,,,,,,,,,,,0,good
3296,USW00014765,2014-01-10,23.0,14,35,0.22,6.0,,,,,,,,,,,,,,,,,,,,,0,good
3297,USW00014765,2014-01-11,44.0,34,60,13.2,36.0,,,,,,,,,,,,,,,,,,,,,0,good
3298,USW00014765,2014-01-12,48.0,34,53,12.97,25.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3299,USW00014765,2014-01-13,38.0,28,51,8.05,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3300,USW00014765,2014-01-14,47.0,44,51,7.38,18.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3301,USW00014765,2014-01-15,41.0,30,46,3.58,11.0,,,,,,,,,,,,,,,,,,,,,0,good
3302,USW00014765,2014-01-16,38.0,34,42,2.01,8.9,,,,,,,,,,,,,,,,,,,,,0,good
3303,USW00014765,2014-01-17,39.0,31,46,4.7,15.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3304,USW00014765,2014-01-18,35.0,31,37,4.92,12.1,,,,,,,,,,,,,,,,,,,,,0,good
3305,USW00014765,2014-01-19,33.0,29,37,13.2,23.9,,,,,,,,1.0,,,,,,,,,,,,,1,bad
3306,USW00014765,2014-01-20,37.0,28,45,11.86,23.0,,,,,,,,,,,,,,,,,,,,,0,good
3307,USW00014765,2014-01-21,23.0,12,28,12.3,23.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3308,USW00014765,2014-01-22,12.0,7,19,15.21,25.9,,,,,,,,,1.0,,,,,,,,,,,,1,bad
3309,USW00014765,2014-01-23,11.0,2,20,8.95,18.1,,,,,,,,,,,,,,,,,,,,,0,good
3310,USW00014765,2014-01-24,12.0,7,18,10.07,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3311,USW00014765,2014-01-25,24.0,11,38,14.09,36.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3312,USW00014765,2014-01-26,22.0,16,25,11.41,23.9,,,,,,,,,,,,,,,,,,,,,0,good
3313,USW00014765,2014-01-27,32.0,20,49,12.08,25.9,,,,,,,,,,,,,,,,,,,,,0,good
3314,USW00014765,2014-01-28,19.0,12,21,8.95,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3315,USW00014765,2014-01-29,18.0,14,25,6.93,17.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3316,USW00014765,2014-01-30,18.0,7,28,6.04,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3317,USW00014765,2014-01-31,29.0,17,45,5.14,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3318,USW00014765,2014-02-01,37.0,30,43,4.7,15.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3319,USW00014765,2014-02-02,41.0,32,55,4.7,12.1,,,,,,,,,,,,,,,,,,,,,0,good
3320,USW00014765,2014-02-03,37.0,27,42,8.95,17.0,,,,,,,,,,,,,,,,,,,,,0,good
3321,USW00014765,2014-02-04,28.0,17,34,3.8,13.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3322,USW00014765,2014-02-05,29.0,25,33,9.4,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3323,USW00014765,2014-02-06,25.0,19,29,4.92,15.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3324,USW00014765,2014-02-07,22.0,14,31,6.26,15.0,,,,,,,,,,,,,,,,,,,,,0,good
3325,USW00014765,2014-02-08,22.0,11,31,3.36,12.1,,,,,,,,,,,,,,,,,,,,,0,good
3326,USW00014765,2014-02-09,26.0,22,33,5.82,13.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3327,USW00014765,2014-02-10,25.0,17,29,8.95,14.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3328,USW00014765,2014-02-11,19.0,16,25,8.5,14.1,,,,,,,,,,,,,,,,,,,,,0,good
3329,USW00014765,2014-02-12,17.0,7,25,4.03,12.1,,,,,,,,,,,,,,,,,,,,,0,good
3330,USW00014765,2014-02-13,27.0,22,36,15.66,36.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3331,USW00014765,2014-02-14,35.0,30,38,13.2,33.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3332,USW00014765,2014-02-15,31.0,23,35,9.62,23.9,,,,,,,,,,,,,,,,,,,,,0,good
3333,USW00014765,2014-02-16,28.0,23,32,13.42,29.1,,,,,,,,,,,,,,,,,,,,,0,good
3334,USW00014765,2014-02-17,23.0,13,30,10.07,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3335,USW00014765,2014-02-18,23.0,10,38,7.61,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3336,USW00014765,2014-02-19,29.0,14,39,5.37,14.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3337,USW00014765,2014-02-20,38.0,34,49,7.38,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3338,USW00014765,2014-02-21,36.0,34,51,6.71,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3339,USW00014765,2014-02-22,42.0,30,48,11.18,25.9,,,,,,,,,,,,,,,,,,,,,0,good
3340,USW00014765,2014-02-23,43.0,31,50,4.25,12.1,,,,,,,,,,,,,,,,,,,,,0,good
3341,USW00014765,2014-02-24,37.0,23,42,13.42,28.0,,,,,,,,,,,,,,,,,,,,,0,good
3342,USW00014765,2014-02-25,25.0,19,31,9.84,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3343,USW00014765,2014-02-26,23.0,15,31,7.83,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3344,USW00014765,2014-02-27,20.0,9,30,9.84,23.9,,,,,,,,,,,,,,,,,,,,,0,good
3345,USW00014765,2014-02-28,17.0,9,26,8.28,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3346,USW00014765,2014-03-01,20.0,8,36,6.71,18.1,,,,,,,,,,,,,,,,,,,,,0,good
3347,USW00014765,2014-03-02,34.0,31,37,6.93,13.0,,,,,,,,,,,,,,,,,,,,,0,good
3348,USW00014765,2014-03-03,27.0,15,33,10.51,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3349,USW00014765,2014-03-04,19.0,10,29,6.04,13.0,,,,,,,,,,,,,,,,,,,,,0,good
3350,USW00014765,2014-03-05,27.0,20,33,9.4,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3351,USW00014765,2014-03-06,22.0,12,30,8.28,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3352,USW00014765,2014-03-07,25.0,12,39,5.82,12.1,,,,,,,,,,,,,,,,,,,,,0,good
3353,USW00014765,2014-03-08,40.0,28,59,6.93,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3354,USW00014765,2014-03-09,39.0,32,43,10.07,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3355,USW00014765,2014-03-10,36.0,31,46,6.71,15.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3356,USW00014765,2014-03-11,44.0,32,62,6.49,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3357,USW00014765,2014-03-12,46.0,39,54,8.05,23.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3358,USW00014765,2014-03-13,30.0,15,40,16.55,28.0,,,,,,,,,,,,,,,,,,,,,0,good
3359,USW00014765,2014-03-14,24.0,12,38,10.51,23.0,,,,,,,,,,,,,,,,,,,,,0,good
3360,USW00014765,2014-03-15,44.0,37,59,11.18,28.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3361,USW00014765,2014-03-16,35.0,27,39,12.3,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3362,USW00014765,2014-03-17,26.0,18,33,9.84,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3363,USW00014765,2014-03-18,28.0,17,43,7.16,16.1,,,,,,,,,,,,,,,,,,,,,0,good
3364,USW00014765,2014-03-19,33.0,22,45,7.16,15.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3365,USW00014765,2014-03-20,42.0,36,53,10.74,21.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3366,USW00014765,2014-03-21,40.0,31,45,12.53,25.1,,,,,,,,,,,,,,,,,,,,,0,good
3367,USW00014765,2014-03-22,40.0,24,60,11.18,30.0,,,,,,,,,,,,,,,,,,,,,0,good
3368,USW00014765,2014-03-23,38.0,27,45,10.29,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3369,USW00014765,2014-03-24,27.0,17,34,10.29,23.9,,,,,,,,,,,,,,,,,,,,,0,good
3370,USW00014765,2014-03-25,28.0,17,37,6.93,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3371,USW00014765,2014-03-26,31.0,24,37,22.82,44.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3372,USW00014765,2014-03-27,30.0,20,46,11.41,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3373,USW00014765,2014-03-28,43.0,33,57,11.63,30.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3374,USW00014765,2014-03-29,46.0,37,54,8.5,17.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3375,USW00014765,2014-03-30,43.0,36,46,14.32,28.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3376,USW00014765,2014-03-31,37.0,35,40,14.99,25.9,,,,,,,,,,,,,,,,,,,,,0,good
3377,USW00014765,2014-04-01,42.0,35,54,10.74,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3378,USW00014765,2014-04-02,43.0,31,54,6.04,14.1,,,,,,,,,,,,,,,,,,,,,0,good
3379,USW00014765,2014-04-03,46.0,33,62,7.16,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3380,USW00014765,2014-04-04,42.0,38,52,8.05,18.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3381,USW00014765,2014-04-05,44.0,37,55,12.08,21.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3382,USW00014765,2014-04-06,43.0,30,59,7.16,15.0,,,,,,,,,,,,,,,,,,,,,0,good
3383,USW00014765,2014-04-07,46.0,35,53,6.49,16.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3384,USW00014765,2014-04-08,51.0,46,62,10.51,25.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3385,USW00014765,2014-04-09,51.0,39,61,11.63,23.0,,,,,,,,,,,,,,,,,,,,,0,good
3386,USW00014765,2014-04-10,46.0,30,56,11.41,25.1,,,,,,,,,,,,,,,,,,,,,0,good
3387,USW00014765,2014-04-11,54.0,48,71,8.05,19.9,,,,,,,,,,,,,,,,,,,,,0,good
3388,USW00014765,2014-04-12,57.0,47,70,8.5,17.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3389,USW00014765,2014-04-13,53.0,42,65,10.74,21.0,,,,,,,,,,,,,,,,,,,,,0,good
3390,USW00014765,2014-04-14,62.0,57,72,18.34,36.9,,,,,,,,,,,,,,,,,,,,,0,good
3391,USW00014765,2014-04-15,60.0,39,66,21.47,36.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3392,USW00014765,2014-04-16,42.0,32,47,12.97,23.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
3393,USW00014765,2014-04-17,38.0,31,46,12.75,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3394,USW00014765,2014-04-18,39.0,30,50,6.71,14.1,,,,,,,,,,,,,,,,,,,,,0,good
3395,USW00014765,2014-04-19,49.0,36,65,10.07,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3396,USW00014765,2014-04-20,48.0,38,56,8.05,18.1,,,,,,,,,,,,,,,,,,,,,0,good
3397,USW00014765,2014-04-21,46.0,33,60,7.83,21.9,,,,,,,,,,,,,,,,,,,,,0,good
3398,USW00014765,2014-04-22,53.0,41,70,8.5,23.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
